-0.074937 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 274.40555499999999 269.40555510000002 274.83372800000001 269.83372800000001 274.99901 269.99900984999999 274.8798395 269.87983974999997
-0.181437 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 273.74365399999999 268.74365404999998 274.40555499999999 269.40555510000002 274.83372800000001 269.83372800000001 274.99901 269.99900984999999
-0.284389 "[ 1688.124     8.    -2056.   ]" "[   0.    327.68    1.28]" 272.87718799999999 267.87718784999998 273.74365399999999 268.74365404999998 274.40555499999999 269.40555510000002 274.83372800000001 269.83372800000001
-0.388129 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 271.83531950000003 266.83531944999999 272.87718799999999 267.87718784999998 273.74365399999999 268.74365404999998 274.40555499999999 269.40555510000002
-0.490953 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 270.64721200000002 265.64721179999998 271.83531950000003 266.83531944999999 272.87718799999999 267.87718784999998 273.74365399999999 268.74365404999998
-0.593953 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 269.34202800000003 264.34202779999998 270.64721200000002 265.64721179999998 271.83531950000003 266.83531944999999 272.87718799999999 267.87718784999998
-0.697937 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 267.94893050000002 262.94893044999998 269.34202800000003 264.34202779999998 270.64721200000002 265.64721179999998 271.83531950000003 266.83531944999999
-0.801107 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 266.49708249999998 261.49708270000002 267.94893050000002 262.94893044999998 269.34202800000003 264.34202779999998 270.64721200000002 265.64721179999998
-0.903436 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 265.0156475 260.01564745000002 266.49708249999998 261.49708270000002 267.94893050000002 262.94893044999998 269.34202800000003 264.34202779999998
-1.007464 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 263.53379899999999 258.53379905000003 265.0156475 260.01564745000002 266.49708249999998 261.49708270000002 267.94893050000002 262.94893044999998
-1.110893 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 262.080758 257.08075819999999 263.53379899999999 258.53379905000003 265.0156475 260.01564745000002 266.49708249999998 261.49708270000002
-1.213204 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 260.68575800000002 255.6857578 262.080758 257.08075819999999 263.53379899999999 258.53379905000003 265.0156475 260.01564745000002
-1.316631 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 259.37803050000002 254.37803073000001 260.68575800000002 255.6857578 262.080758 257.08075819999999 263.53379899999999 258.53379905000003
-1.42115 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 258.18680999999998 253.186809815 259.37803050000002 254.37803073000001 260.68575800000002 255.6857578 262.080758 257.08075819999999
-1.523808 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 257.14132799999999 252.14132791500001 258.18680999999998 253.186809815 259.37803050000002 254.37803073000001 260.68575800000002 255.6857578
-1.626379 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 256.27081800000002 251.27081787500001 257.14132799999999 252.14132791500001 258.18680999999998 253.186809815 259.37803050000002 254.37803073000001
-1.729421 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 255.6045125 250.60451255500001 256.27081800000002 251.27081787500001 257.14132799999999 252.14132791500001 258.18680999999998 253.186809815
-1.832721 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 255.17164500000001 250.17164479900001 255.6045125 250.60451255500001 256.27081800000002 251.27081787500001 257.14132799999999 252.14132791500001
-1.935027 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 255.00144750000001 250.00144746262501 255.17164500000001 250.17164479900001 255.6045125 250.60451255500001 256.27081800000002 251.27081787500001
-2.038615 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 255.11602600000001 250.116026178 255.00144750000001 250.00144746262501 255.17164500000001 250.17164479900001 255.6045125 250.60451255500001
-2.142347 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 255.49906050000001 250.49906064149999 255.11602600000001 250.116026178 255.00144750000001 250.00144746262501 255.17164500000001 250.17164479900001
-2.244608 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 256.12133799999998 251.12133825000001 255.49906050000001 250.49906064149999 255.11602600000001 250.116026178 255.00144750000001 250.00144746262501
-2.347662 "[ 1688.124     8.    -2056.   ]" "[   0.    327.68    1.28]" 256.95363700000001 251.95363696000001 256.12133799999998 251.12133825000001 255.49906050000001 250.49906064149999 255.11602600000001 250.116026178
-2.45178 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 257.96673449999997 252.96673473000001 256.95363700000001 251.95363696000001 256.12133799999998 251.12133825000001 255.49906050000001 250.49906064149999
-2.55471 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 259.13140950000002 254.131409515 257.96673449999997 252.96673473000001 256.95363700000001 251.95363696000001 256.12133799999998 251.12133825000001
-2.65749 "[ 1688.124     8.    -2056.   ]" "[   0.    327.68    1.28]" 260.41843949999998 255.41843929999999 259.13140950000002 254.131409515 257.96673449999997 252.96673473000001 256.95363700000001 251.95363696000001
-2.761487 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 261.79860200000002 256.79860194999998 260.41843949999998 255.41843929999999 259.13140950000002 254.131409515 257.96673449999997 252.96673473000001
-2.864493 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 263.24267550000002 258.24267555 261.79860200000002 256.79860194999998 260.41843949999998 255.41843929999999 259.13140950000002 254.131409515
-2.966718 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 264.72143799999998 259.72143799999998 263.24267550000002 258.24267555 261.79860200000002 256.79860194999998 260.41843949999998 255.41843929999999
-3.072839 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 266.2056675 261.20566769999999 264.72143799999998 259.72143799999998 263.24267550000002 258.24267555 261.79860200000002 256.79860194999998
-3.17586 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 267.66614600000003 262.66614625 266.2056675 261.20566769999999 264.72143799999998 259.72143799999998 263.24267550000002 258.24267555
-3.278319 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 269.07365649999997 264.07365664999998 267.66614600000003 262.66614625 266.2056675 261.20566769999999 264.72143799999998 259.72143799999998
-3.380668 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 270.39898199999999 265.39898195000001 269.07365649999997 264.07365664999998 267.66614600000003 262.66614625 266.2056675 261.20566769999999
-3.484199 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 271.61290500000001 266.61290509999998 270.39898199999999 265.39898195000001 269.07365649999997 264.07365664999998 267.66614600000003 262.66614625
-3.586849 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 272.68620900000002 267.68620915000002 271.61290500000001 266.61290509999998 270.39898199999999 265.39898195000001 269.07365649999997 264.07365664999998
-3.689776 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 273.58967699999999 268.58967704999998 272.68620900000002 267.68620915000002 271.61290500000001 266.61290509999998 270.39898199999999 265.39898195000001
-3.7939 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 274.29409199999998 269.29409184999997 273.58967699999999 268.58967704999998 272.68620900000002 267.68620915000002 271.61290500000001 266.61290509999998
-3.896899 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 274.77023650000001 269.77023650000001 274.29409199999998 269.29409184999997 273.58967699999999 268.58967704999998 272.68620900000002 267.68620915000002
-3.999411 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 274.98889400000002 269.98889405 274.77023650000001 269.77023650000001 274.29409199999998 269.29409184999997 273.58967699999999 268.58967704999998
-4.103462 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 274.92454650000002 269.92454674999999 274.98889400000002 269.98889405 274.77023650000001 269.77023650000001 274.29409199999998 269.29409184999997
-4.217128 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 274.58680149999998 269.58680164999998 274.92454650000002 269.92454674999999 274.98889400000002 269.98889405 274.77023650000001 269.77023650000001
-4.319395 "[ 1688.124     8.    -2056.   ]" "[   0.    327.68    1.28]" 274.00467200000003 269.00467220000002 274.58680149999998 269.58680164999998 274.92454650000002 269.92454674999999 274.98889400000002 269.98889405
-4.42251 "[ 1696.     8. -2056.]" "[   0.    327.68    1.28]" 273.20737600000001 268.20737604999999 274.00467200000003 269.00467220000002 274.58680149999998 269.58680164999998 274.92454650000002 269.92454674999999
